tweet_text,adj,question,answer_a,answer_b
@user Big improvement in high speed cross-traffic velocity NN coming next month,amusing,Would this statment be described as amusing?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,calm,Would this statment be described as calm?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,polite,Would this statment be described as polite?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,charismatic,Would this statment be described as charismatic?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,romantic,Would this statment be described as romantic?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,friendly,Would this statment be described as friendly?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,clever,Would this statment be described as clever?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,compassionate,Would this statment be described as compassionate?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,aggressive,Would this statment be described as aggressive?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,cynical,Would this statment be described as cynical?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,grumpy,Would this statment be described as grumpy?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,nervous,Would this statment be described as nervous?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,defensive,Would this statment be described as defensive?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,arrogant,Would this statment be described as arrogant?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,impulsive,Would this statment be described as impulsive?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,patronizing,Would this statment be described as patronizing?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,pessimistic,Would this statment be described as pessimistic?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,sullen,Would this statment be described as sullen?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,stubborn,Would this statment be described as stubborn?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,egotistical,Would this statment be described as egotistical?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,rude,Would this statment be described as rude?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,mean,Would this statment be described as mean?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,secretive,Would this statment be described as secretive?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,bossy,Would this statment be described as bossy?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,boastful,Would this statment be described as boastful?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,irresponsible,Would this statment be described as irresponsible?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,lazy,Would this statment be described as lazy?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,selfish,Would this statment be described as selfish?,Yes.,No.
@user @user @user Maybe worth talking at some point,creative,Would this statment be described as creative?,Yes.,No.
@user @user @user Maybe worth talking at some point,adventurous,Would this statment be described as adventurous?,Yes.,No.
@user @user @user Maybe worth talking at some point,generous,Would this statment be described as generous?,Yes.,No.
@user @user @user Maybe worth talking at some point,decisive,Would this statment be described as decisive?,Yes.,No.
@user @user @user Maybe worth talking at some point,diplomatic,Would this statment be described as diplomatic?,Yes.,No.
@user @user @user Maybe worth talking at some point,affectionate,Would this statment be described as affectionate?,Yes.,No.
@user @user @user Maybe worth talking at some point,hardworking,Would this statment be described as hardworking?,Yes.,No.
@user @user @user Maybe worth talking at some point,observant,Would this statment be described as observant?,Yes.,No.
@user @user @user Maybe worth talking at some point,helpful,Would this statment be described as helpful?,Yes.,No.
@user @user @user Maybe worth talking at some point,optimistic,Would this statment be described as optimistic?,Yes.,No.
@user @user @user Maybe worth talking at some point,honest,Would this statment be described as honest?,Yes.,No.
@user @user @user Maybe worth talking at some point,funny,Would this statment be described as funny?,Yes.,No.
@user @user @user Maybe worth talking at some point,amusing,Would this statment be described as amusing?,Yes.,No.
@user @user @user Maybe worth talking at some point,calm,Would this statment be described as calm?,Yes.,No.
@user @user @user Maybe worth talking at some point,polite,Would this statment be described as polite?,Yes.,No.
@user @user @user Maybe worth talking at some point,charismatic,Would this statment be described as charismatic?,Yes.,No.
@user @user @user Maybe worth talking at some point,romantic,Would this statment be described as romantic?,Yes.,No.
@user @user @user Maybe worth talking at some point,friendly,Would this statment be described as friendly?,Yes.,No.
@user @user @user Maybe worth talking at some point,clever,Would this statment be described as clever?,Yes.,No.
@user @user @user Maybe worth talking at some point,compassionate,Would this statment be described as compassionate?,Yes.,No.
@user @user @user Maybe worth talking at some point,aggressive,Would this statment be described as aggressive?,Yes.,No.
@user @user @user Maybe worth talking at some point,cynical,Would this statment be described as cynical?,Yes.,No.
@user @user @user Maybe worth talking at some point,grumpy,Would this statment be described as grumpy?,Yes.,No.
@user @user @user Maybe worth talking at some point,nervous,Would this statment be described as nervous?,Yes.,No.
@user @user @user Maybe worth talking at some point,defensive,Would this statment be described as defensive?,Yes.,No.
@user @user @user Maybe worth talking at some point,arrogant,Would this statment be described as arrogant?,Yes.,No.
@user @user @user Maybe worth talking at some point,impulsive,Would this statment be described as impulsive?,Yes.,No.
@user @user @user Maybe worth talking at some point,patronizing,Would this statment be described as patronizing?,Yes.,No.
@user @user @user Maybe worth talking at some point,pessimistic,Would this statment be described as pessimistic?,Yes.,No.
@user @user @user Maybe worth talking at some point,sullen,Would this statment be described as sullen?,Yes.,No.
@user @user @user Maybe worth talking at some point,stubborn,Would this statment be described as stubborn?,Yes.,No.
@user @user @user Maybe worth talking at some point,egotistical,Would this statment be described as egotistical?,Yes.,No.
@user @user @user Maybe worth talking at some point,rude,Would this statment be described as rude?,Yes.,No.
@user @user @user Maybe worth talking at some point,mean,Would this statment be described as mean?,Yes.,No.
@user @user @user Maybe worth talking at some point,secretive,Would this statment be described as secretive?,Yes.,No.
@user @user @user Maybe worth talking at some point,bossy,Would this statment be described as bossy?,Yes.,No.
@user @user @user Maybe worth talking at some point,boastful,Would this statment be described as boastful?,Yes.,No.
