tweet_text,tweet_id,retweets,favorites,date,adj,fav_to_follower_ratio,retweet_to_follower_ratio,question,answer_a,answer_b
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,bossy,-10.462990109305444,-13.282936797045267,How can this statement be described?,bossy,not bossy
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,sarcastic,-10.462990109305444,-13.282936797045267,How can this statement be described?,sarcastic,not sarcastic
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,irresponsible,-10.462990109305444,-13.282936797045267,How can this statement be described?,irresponsible,not irresponsible
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,lazy,-10.462990109305444,-13.282936797045267,How can this statement be described?,lazy,not lazy
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,selfish,-10.462990109305444,-13.282936797045267,How can this statement be described?,selfish,not selfish
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,creative,-8.681928292122848,-11.949951017303006,How can this statement be described?,creative,not creative
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,adventurous,-8.681928292122848,-11.949951017303006,How can this statement be described?,adventurous,not adventurous
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,generous,-8.681928292122848,-11.949951017303006,How can this statement be described?,generous,not generous
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,decisive,-8.681928292122848,-11.949951017303006,How can this statement be described?,decisive,not decisive
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,diplomatic,-8.681928292122848,-11.949951017303006,How can this statement be described?,diplomatic,not diplomatic
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,affectionate,-8.681928292122848,-11.949951017303006,How can this statement be described?,affectionate,not affectionate
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,hardworking,-8.681928292122848,-11.949951017303006,How can this statement be described?,hardworking,not hardworking
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,observant,-8.681928292122848,-11.949951017303006,How can this statement be described?,observant,not observant
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,helpful,-8.681928292122848,-11.949951017303006,How can this statement be described?,helpful,not helpful
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,optimistic,-8.681928292122848,-11.949951017303006,How can this statement be described?,optimistic,not optimistic
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,honest,-8.681928292122848,-11.949951017303006,How can this statement be described?,honest,not honest
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,funny,-8.681928292122848,-11.949951017303006,How can this statement be described?,funny,not funny
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,amusing,-8.681928292122848,-11.949951017303006,How can this statement be described?,amusing,not amusing
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,calm,-8.681928292122848,-11.949951017303006,How can this statement be described?,calm,not calm
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,polite,-8.681928292122848,-11.949951017303006,How can this statement be described?,polite,not polite
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,charismatic,-8.681928292122848,-11.949951017303006,How can this statement be described?,charismatic,not charismatic
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,romantic,-8.681928292122848,-11.949951017303006,How can this statement be described?,romantic,not romantic
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,friendly,-8.681928292122848,-11.949951017303006,How can this statement be described?,friendly,not friendly
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,clever,-8.681928292122848,-11.949951017303006,How can this statement be described?,clever,not clever
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,compassionate,-8.681928292122848,-11.949951017303006,How can this statement be described?,compassionate,not compassionate
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,aggressive,-8.681928292122848,-11.949951017303006,How can this statement be described?,aggressive,not aggressive
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,cynical,-8.681928292122848,-11.949951017303006,How can this statement be described?,cynical,not cynical
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,grumpy,-8.681928292122848,-11.949951017303006,How can this statement be described?,grumpy,not grumpy
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,nervous,-8.681928292122848,-11.949951017303006,How can this statement be described?,nervous,not nervous
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,defensive,-8.681928292122848,-11.949951017303006,How can this statement be described?,defensive,not defensive
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,arrogant,-8.681928292122848,-11.949951017303006,How can this statement be described?,arrogant,not arrogant
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,impulsive,-8.681928292122848,-11.949951017303006,How can this statement be described?,impulsive,not impulsive
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,patronizing,-8.681928292122848,-11.949951017303006,How can this statement be described?,patronizing,not patronizing
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,pessimistic,-8.681928292122848,-11.949951017303006,How can this statement be described?,pessimistic,not pessimistic
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,sullen,-8.681928292122848,-11.949951017303006,How can this statement be described?,sullen,not sullen
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,stubborn,-8.681928292122848,-11.949951017303006,How can this statement be described?,stubborn,not stubborn
@user @user While (!pheromone) {},1572968110235455488,694,18224,2022-09-22,egotistical,-8.681928292122848,-11.949951017303006,How can this statement be described?,egotistical,not egotistical
