tweet_text,adj,question,answer_a,answer_b
Starlink is meant for peaceful use only,irresponsible,How can this statement be described?,irresponsible,not irresponsible
Starlink is meant for peaceful use only,lazy,How can this statement be described?,lazy,not lazy
Starlink is meant for peaceful use only,selfish,How can this statement be described?,selfish,not selfish
@user @user Is it really true that four-year-olds are receiving hormone treatment?,creative,How can this statement be described?,creative,not creative
@user @user Is it really true that four-year-olds are receiving hormone treatment?,adventurous,How can this statement be described?,adventurous,not adventurous
@user @user Is it really true that four-year-olds are receiving hormone treatment?,generous,How can this statement be described?,generous,not generous
@user @user Is it really true that four-year-olds are receiving hormone treatment?,decisive,How can this statement be described?,decisive,not decisive
@user @user Is it really true that four-year-olds are receiving hormone treatment?,diplomatic,How can this statement be described?,diplomatic,not diplomatic
@user @user Is it really true that four-year-olds are receiving hormone treatment?,affectionate,How can this statement be described?,affectionate,not affectionate
@user @user Is it really true that four-year-olds are receiving hormone treatment?,hardworking,How can this statement be described?,hardworking,not hardworking
@user @user Is it really true that four-year-olds are receiving hormone treatment?,observant,How can this statement be described?,observant,not observant
@user @user Is it really true that four-year-olds are receiving hormone treatment?,helpful,How can this statement be described?,helpful,not helpful
@user @user Is it really true that four-year-olds are receiving hormone treatment?,optimistic,How can this statement be described?,optimistic,not optimistic
@user @user Is it really true that four-year-olds are receiving hormone treatment?,honest,How can this statement be described?,honest,not honest
@user @user Is it really true that four-year-olds are receiving hormone treatment?,funny,How can this statement be described?,funny,not funny
@user @user Is it really true that four-year-olds are receiving hormone treatment?,amusing,How can this statement be described?,amusing,not amusing
@user @user Is it really true that four-year-olds are receiving hormone treatment?,calm,How can this statement be described?,calm,not calm
@user @user Is it really true that four-year-olds are receiving hormone treatment?,polite,How can this statement be described?,polite,not polite
@user @user Is it really true that four-year-olds are receiving hormone treatment?,charismatic,How can this statement be described?,charismatic,not charismatic
@user @user Is it really true that four-year-olds are receiving hormone treatment?,romantic,How can this statement be described?,romantic,not romantic
@user @user Is it really true that four-year-olds are receiving hormone treatment?,friendly,How can this statement be described?,friendly,not friendly
@user @user Is it really true that four-year-olds are receiving hormone treatment?,clever,How can this statement be described?,clever,not clever
@user @user Is it really true that four-year-olds are receiving hormone treatment?,compassionate,How can this statement be described?,compassionate,not compassionate
@user @user Is it really true that four-year-olds are receiving hormone treatment?,aggressive,How can this statement be described?,aggressive,not aggressive
@user @user Is it really true that four-year-olds are receiving hormone treatment?,cynical,How can this statement be described?,cynical,not cynical
@user @user Is it really true that four-year-olds are receiving hormone treatment?,grumpy,How can this statement be described?,grumpy,not grumpy
@user @user Is it really true that four-year-olds are receiving hormone treatment?,nervous,How can this statement be described?,nervous,not nervous
@user @user Is it really true that four-year-olds are receiving hormone treatment?,defensive,How can this statement be described?,defensive,not defensive
